"timeframe","cluster2017","NumOccupiedHsgUnits","NumOccupiedHsgUnits_m","cluster2017_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m","NumMrtgOrigHomePurchPerUnit","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","permits","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","MedianMrtgInc1_4m_adj","indc"
2009,"Cluster 12","X",".","Cluster 12","01JAN2009","31DEC2009","X","X","X","X","X",956000,22,168368.28,58,5.6,14,1.2,3.0,340,".",".",".",".",1
2010,"Cluster 12","X",".","Cluster 12","01JAN2010","31DEC2010","X","X","X","X","X",1015000,22,182106.34,45,5.6,14,0.4,1.0,392,".",".",".",".",1
2011,"Cluster 12","X",".","Cluster 12","01JAN2011","31DEC2011","X","X","X","X","X",980000,34,179980.11,51,0.0,0.0,0.4,1.0,460,".",".",".",".",1
2012,"Cluster 12","X",".","Cluster 12","01JAN2012","31DEC2012","X","X","X","X","X",930000,39,174135.82,65,0.8,2.0,0.0,0.0,491,".",".",".",".",1
2013,"Cluster 12","X",".","Cluster 12","01JAN2013","31DEC2013","X","X","X","X","X",1169500,36,189486.02,62,0.0,0.0,0.4,1.0,428,".",".",".",".",1
2014,"Cluster 12","X",".","Cluster 12","01JAN2014","31DEC2014","X","X","X","X","X",1107500,28,164555.49,51,".",".",".",".",522,".",".",".",".",1
2015,"Cluster 12","X",".","Cluster 12","01JAN2015","31DEC2015","X","X","X","X","X",1312500,18,247278.36,46,".",".",".",".",544,".",".",".",".",1
2016,"Cluster 12","X",".","Cluster 12","01JAN2016","31DEC2016","X","X","X","X","X",1420000,29,224430.15,46,".",".",".",".",481,".",".",".",".",1
2017,"Cluster 12","X",".","Cluster 12","01JAN2017","31DEC2017","X","X","X","X","X",1302500,28,212900.39,47,".",".",".",".",476,".",".",".",".",1
2018,"Cluster 12","X",".","Cluster 12","01JAN2018","31DEC2018","X","X","X","X","X",1280000,37,253159.98,30,".",".",".",".",544,".",".",".",".",1
2019,"Cluster 12","X",".","Cluster 12","01JAN2019","31DEC2019","X","X","X","X","X",1355500,28,216581.56,29,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 13","X",".","Cluster 13","01JAN1995","31DEC1995","X","X","X","X","X",390000,133,".",".",2.8,12,0.7,3.0,".",".",".",".",".",1
1996,"Cluster 13","X",".","Cluster 13","01JAN1996","31DEC1996","X","X","X","X","X",375000,175,".",".",2.3,10,0.2,1.0,".",".",".",".",".",1
1997,"Cluster 13","X",".","Cluster 13","01JAN1997","31DEC1997","X","X","X","X","X",420000,221,141474.58,49,3.0,13,0.5,2.0,".",".",".",".",".",1
1998,"Cluster 13","X",".","Cluster 13","01JAN1998","31DEC1998","X","X","X","X","X",430000,245,146965.33,64,2.8,12,0.7,3.0,".",".",".",".",".",1
1999,"Cluster 13","X",".","Cluster 13","01JAN1999","31DEC1999","X","X","X","X","X",480000,251,152325.18,70,1.6,7.0,0.2,1.0,".",".",".",".",".",1
2000,"Cluster 13","X",".","Cluster 13","01JAN2000","31DEC2000","X","X","X","X","X",500000,167,165258.96,67,0.7,3.0,0.5,2.0,".",".",".",".",".",1
2001,"Cluster 13","X",".","Cluster 13","01JAN2001","31DEC2001","X","X","X","X","X",615000,190,188745.05,60,1.4,6.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 13","X",".","Cluster 13","01JAN2002","31DEC2002","X","X","X","X","X",760000,205,175540.81,65,1.4,6.0,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 13","X",".","Cluster 13","01JAN2003","31DEC2003","X","X","X","X","X",805000,202,166674.98,64,2.3,10,0.0,0.0,".",".",".",".",".",1
2004,"Cluster 13","X",".","Cluster 13","01JAN2004","31DEC2004","X","X","X","X","X",832000,193,193058.17,69,2.5,11,0.5,2.0,".",".",".",".",".",1
2005,"Cluster 13","X",".","Cluster 13","01JAN2005","31DEC2005","X","X","X","X","X",950000,194,195681.02,71,1.8,8.0,0.5,2.0,".",".",".",".",".",1
2006,"Cluster 13","X",".","Cluster 13","01JAN2006","31DEC2006","X","X","X","X","X",980000,135,243276.61,49,2.3,10,0.0,0.0,".",".",".",".",".",1
2007,"Cluster 13","X",".","Cluster 13","01JAN2007","31DEC2007","X","X","X","X","X",1110000,147,239429.05,49,3.4,15,0.7,3.0,".",".",".",".",".",1
2008,"Cluster 13","X",".","Cluster 13","01JAN2008","31DEC2008","X","X","X","X","X",1160000,102,220727.85,29,2.7,12,0.5,2.0,".",".",".",".",".",1
2009,"Cluster 13","X",".","Cluster 13","01JAN2009","31DEC2009","X","X","X","X","X",1040000,122,214718.41,129,5.6,25,1.3,6.0,971,".",".",".",".",1
2010,"Cluster 13","X",".","Cluster 13","01JAN2010","31DEC2010","X","X","X","X","X",1165000,143,249686.39,116,4.9,22,0.7,3.0,1094,".",".",".",".",1
2011,"Cluster 13","X",".","Cluster 13","01JAN2011","31DEC2011","X","X","X","X","X",1095000,159,254835.86,123,0.0,0.0,0.2,1.0,1405,".",".",".",".",1
2012,"Cluster 13","X",".","Cluster 13","01JAN2012","31DEC2012","X","X","X","X","X",1135750,164,276907.25,122,0.0,0.0,0.2,1.0,1532,".",".",".",".",1
2013,"Cluster 13","X",".","Cluster 13","01JAN2013","31DEC2013","X","X","X","X","X",1197500,164,238116.33,124,0.0,0.0,0.0,0.0,1576,".",".",".",".",1
2014,"Cluster 13","X",".","Cluster 13","01JAN2014","31DEC2014","X","X","X","X","X",1239400,140,290877.00,131,".",".",".",".",1445,".",".",".",".",1
2015,"Cluster 13","X",".","Cluster 13","01JAN2015","31DEC2015","X","X","X","X","X",1300000,139,258075.74,117,".",".",".",".",1363,".",".",".",".",1
2016,"Cluster 13","X",".","Cluster 13","01JAN2016","31DEC2016","X","X","X","X","X",1275000,151,258961.79,132,".",".",".",".",1279,".",".",".",".",1
2017,"Cluster 13","X",".","Cluster 13","01JAN2017","31DEC2017","X","X","X","X","X",1400000,177,312196.24,138,".",".",".",".",1467,".",".",".",".",1
2018,"Cluster 13","X",".","Cluster 13","01JAN2018","31DEC2018","X","X","X","X","X",1320000,149,281864.67,65,".",".",".",".",1565,".",".",".",".",1
2019,"Cluster 13","X",".","Cluster 13","01JAN2019","31DEC2019","X","X","X","X","X",1424500,156,321983.58,68,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 14","X",".","Cluster 14","01JAN1995","31DEC1995","X","X","X","X","X",272750,70,".",".",4.3,28,0.5,3.0,".",".",".",".",".",1
1996,"Cluster 14","X",".","Cluster 14","01JAN1996","31DEC1996","X","X","X","X","X",259500,60,".",".",2.2,14,0.5,3.0,".",".",".",".",".",1
1997,"Cluster 14","X",".","Cluster 14","01JAN1997","31DEC1997","X","X","X","X","X",248000,77,82200.53,30,2.9,19,0.0,0.0,".",".",".",".",".",1
1998,"Cluster 14","X",".","Cluster 14","01JAN1998","31DEC1998","X","X","X","X","X",278250,146,86281.85,43,2.8,18,0.0,0.0,".",".",".",".",".",1
1999,"Cluster 14","X",".","Cluster 14","01JAN1999","31DEC1999","X","X","X","X","X",329000,117,79509.50,47,2.2,14,0.6,4.0,".",".",".",".",".",1
2000,"Cluster 14","X",".","Cluster 14","01JAN2000","31DEC2000","X","X","X","X","X",379000,87,91691.36,44,0.9,6.0,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 14","X",".","Cluster 14","01JAN2001","31DEC2001","X","X","X","X","X",450000,81,96181.53,47,1.8,12,0.2,1.0,".",".",".",".",".",1
2002,"Cluster 14","X",".","Cluster 14","01JAN2002","31DEC2002","X","X","X","X","X",547500,73,107280.10,41,1.5,10,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 14","X",".","Cluster 14","01JAN2003","31DEC2003","X","X","X","X","X",605500,89,95860.59,60,1.2,8.0,0.1,1.0,".",".",".",".",".",1
2004,"Cluster 14","X",".","Cluster 14","01JAN2004","31DEC2004","X","X","X","X","X",699500,81,111429.71,51,0.9,6.0,0.0,0.0,".",".",".",".",".",1
2005,"Cluster 14","X",".","Cluster 14","01JAN2005","31DEC2005","X","X","X","X","X",779000,59,118454.26,46,0.6,4.0,0.0,0.0,".",".",".",".",".",1
2006,"Cluster 14","X",".","Cluster 14","01JAN2006","31DEC2006","X","X","X","X","X",780000,72,129407.38,52,1.8,12,0.3,2.0,".",".",".",".",".",1
2007,"Cluster 14","X",".","Cluster 14","01JAN2007","31DEC2007","X","X","X","X","X",780500,62,128693.80,38,2.8,19,0.4,3.0,".",".",".",".",".",1
2008,"Cluster 14","X",".","Cluster 14","01JAN2008","31DEC2008","X","X","X","X","X",793750,64,131382.94,20,4.2,29,1.2,8.0,".",".",".",".",".",1
2009,"Cluster 14","X",".","Cluster 14","01JAN2009","31DEC2009","X","X","X","X","X",797500,52,124571.45,73,64,435,1.6,11,463,".",".",".",".",1
2010,"Cluster 14","X",".","Cluster 14","01JAN2010","31DEC2010","X","X","X","X","X",780000,40,153307.31,49,6.6,45,1.6,11,557,".",".",".",".",1
2011,"Cluster 14","X",".","Cluster 14","01JAN2011","31DEC2011","X","X","X","X","X",815000,62,141345.27,53,0.4,3.0,0.9,6.0,538,".",".",".",".",1
2012,"Cluster 14","X",".","Cluster 14","01JAN2012","31DEC2012","X","X","X","X","X",852250,60,146017.53,71,0.0,0.0,0.1,1.0,623,".",".",".",".",1
2013,"Cluster 14","X",".","Cluster 14","01JAN2013","31DEC2013","X","X","X","X","X",901063,80,162244.16,77,0.0,0.0,0.0,0.0,735,".",".",".",".",1
2014,"Cluster 14","X",".","Cluster 14","01JAN2014","31DEC2014","X","X","X","X","X",927000,53,167440.79,66,".",".",".",".",803,".",".",".",".",1
2015,"Cluster 14","X",".","Cluster 14","01JAN2015","31DEC2015","X","X","X","X","X",895000,66,148020.65,73,".",".",".",".",857,".",".",".",".",1
2016,"Cluster 14","X",".","Cluster 14","01JAN2016","31DEC2016","X","X","X","X","X",997500,76,164762.74,85,".",".",".",".",779,".",".",".",".",1
2017,"Cluster 14","X",".","Cluster 14","01JAN2017","31DEC2017","X","X","X","X","X",1125000,49,159563.53,80,".",".",".",".",787,".",".",".",".",1
2018,"Cluster 14","X",".","Cluster 14","01JAN2018","31DEC2018","X","X","X","X","X",1025000,75,167159.21,37,".",".",".",".",604,".",".",".",".",1
2019,"Cluster 14","X",".","Cluster 14","01JAN2019","31DEC2019","X","X","X","X","X",1025375,68,168280.30,37,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 15","X",".","Cluster 15","01JAN1995","31DEC1995","X","X","X","X","X",390000,55,".",".",2.9,10,0.9,3.0,".",".",".",".",".",1
1996,"Cluster 15","X",".","Cluster 15","01JAN1996","31DEC1996","X","X","X","X","X",372000,64,".",".",1.2,4.0,0.3,1.0,".",".",".",".",".",1
1997,"Cluster 15","X",".","Cluster 15","01JAN1997","31DEC1997","X","X","X","X","X",412250,88,96668.59,25,1.8,6.0,0.3,1.0,".",".",".",".",".",1
1998,"Cluster 15","X",".","Cluster 15","01JAN1998","31DEC1998","X","X","X","X","X",482500,110,92222.17,40,1.8,6.0,0.3,1.0,".",".",".",".",".",1
1999,"Cluster 15","X",".","Cluster 15","01JAN1999","31DEC1999","X","X","X","X","X",555000,92,97213.60,40,0.9,3.0,0.0,0.0,".",".",".",".",".",1
2000,"Cluster 15","X",".","Cluster 15","01JAN2000","31DEC2000","X","X","X","X","X",612000,101,113935.57,38,0.9,3.0,0.3,1.0,".",".",".",".",".",1
2001,"Cluster 15","X",".","Cluster 15","01JAN2001","31DEC2001","X","X","X","X","X",700000,73,123841.44,39,0.6,2.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 15","X",".","Cluster 15","01JAN2002","31DEC2002","X","X","X","X","X",826000,67,130336.15,35,0.3,1.0,0.3,1.0,".",".",".",".",".",1
2003,"Cluster 15","X",".","Cluster 15","01JAN2003","31DEC2003","X","X","X","X","X",819000,81,114322.71,38,0.8,3.0,0.0,0.0,".",".",".",".",".",1
2004,"Cluster 15","X",".","Cluster 15","01JAN2004","31DEC2004","X","X","X","X","X",985000,81,124794.12,41,0.5,2.0,0.3,1.0,".",".",".",".",".",1
2005,"Cluster 15","X",".","Cluster 15","01JAN2005","31DEC2005","X","X","X","X","X",1150000,61,126546.65,43,1.3,5.0,0.3,1.0,".",".",".",".",".",1
2006,"Cluster 15","X",".","Cluster 15","01JAN2006","31DEC2006","X","X","X","X","X",1160000,67,150200.68,37,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2007,"Cluster 15","X",".","Cluster 15","01JAN2007","31DEC2007","X","X","X","X","X",1082000,58,174450.89,30,1.3,5.0,0.0,0.0,".",".",".",".",".",1
2008,"Cluster 15","X",".","Cluster 15","01JAN2008","31DEC2008","X","X","X","X","X",940000,53,141655.20,25,3.4,13,1.0,4.0,".",".",".",".",".",1
2009,"Cluster 15","X",".","Cluster 15","01JAN2009","31DEC2009","X","X","X","X","X",1100000,71,156491.86,79,2.6,10,0.5,2.0,758,".",".",".",".",1
2010,"Cluster 15","X",".","Cluster 15","01JAN2010","31DEC2010","X","X","X","X","X",1155500,65,178031.05,56,3.4,13,0.8,3.0,807,".",".",".",".",1
2011,"Cluster 15","X",".","Cluster 15","01JAN2011","31DEC2011","X","X","X","X","X",1102500,60,170085.16,66,0.0,0.0,0.0,0.0,832,".",".",".",".",1
2012,"Cluster 15","X",".","Cluster 15","01JAN2012","31DEC2012","X","X","X","X","X",1175000,61,163853.82,73,0.3,1.0,0.0,0.0,846,".",".",".",".",1
2013,"Cluster 15","X",".","Cluster 15","01JAN2013","31DEC2013","X","X","X","X","X",1352500,62,145880.87,70,0.3,1.0,0.0,0.0,942,".",".",".",".",1
2014,"Cluster 15","X",".","Cluster 15","01JAN2014","31DEC2014","X","X","X","X","X",1360000,54,170734.40,63,".",".",".",".",1119,".",".",".",".",1
2015,"Cluster 15","X",".","Cluster 15","01JAN2015","31DEC2015","X","X","X","X","X",1400000,71,165204.44,65,".",".",".",".",1035,".",".",".",".",1
2016,"Cluster 15","X",".","Cluster 15","01JAN2016","31DEC2016","X","X","X","X","X",1462500,59,185094.25,63,".",".",".",".",953,".",".",".",".",1
2017,"Cluster 15","X",".","Cluster 15","01JAN2017","31DEC2017","X","X","X","X","X",1455000,56,196987.76,64,".",".",".",".",951,".",".",".",".",1
2018,"Cluster 15","X",".","Cluster 15","01JAN2018","31DEC2018","X","X","X","X","X",1603873,71,183380.44,31,".",".",".",".",938,".",".",".",".",1
2019,"Cluster 15","X",".","Cluster 15","01JAN2019","31DEC2019","X","X","X","X","X",1564500,58,176307.53,34,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 16","X",".","Cluster 16","01JAN1995","31DEC1995","X","X","X","X","X",252500,44,".",".",5.8,9.0,0.0,0.0,".",".",".",".",".",1
1996,"Cluster 16","X",".","Cluster 16","01JAN1996","31DEC1996","X","X","X","X","X",252000,40,".",".",7.1,11,1.3,2.0,".",".",".",".",".",1
1997,"Cluster 16","X",".","Cluster 16","01JAN1997","31DEC1997","X","X","X","X","X",244000,46,108000.00,29,13,21,3.9,6.0,".",".",".",".",".",1
1998,"Cluster 16","X",".","Cluster 16","01JAN1998","31DEC1998","X","X","X","X","X",246250,74,98000.00,55,12,18,1.9,3.0,".",".",".",".",".",1
1999,"Cluster 16","X",".","Cluster 16","01JAN1999","31DEC1999","X","X","X","X","X",289900,69,119500.00,59,10,16,1.3,2.0,".",".",".",".",".",1
2000,"Cluster 16","X",".","Cluster 16","01JAN2000","31DEC2000","X","X","X","X","X",326000,61,119000.00,56,9.0,14,1.9,3.0,".",".",".",".",".",1
2001,"Cluster 16","X",".","Cluster 16","01JAN2001","31DEC2001","X","X","X","X","X",414422,36,139500.00,34,9.6,15,0.6,1.0,".",".",".",".",".",1
2002,"Cluster 16","X",".","Cluster 16","01JAN2002","31DEC2002","X","X","X","X","X",444000,54,144000.00,49,9.0,14,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 16","X",".","Cluster 16","01JAN2003","31DEC2003","X","X","X","X","X",542500,51,124000.00,40,12,18,0.6,1.0,".",".",".",".",".",1
2004,"Cluster 16","X",".","Cluster 16","01JAN2004","31DEC2004","X","X","X","X","X",606700,56,161500.00,44,7.7,12,1.3,2.0,".",".",".",".",".",1
2005,"Cluster 16","X",".","Cluster 16","01JAN2005","31DEC2005","X","X","X","X","X",665000,37,174500.00,38,6.4,10,0.0,0.0,".",".",".",".",".",1
2006,"Cluster 16","X",".","Cluster 16","01JAN2006","31DEC2006","X","X","X","X","X",712000,42,203000.00,39,5.1,8.0,0.6,1.0,".",".",".",".",".",1
2007,"Cluster 16","X",".","Cluster 16","01JAN2007","31DEC2007","X","X","X","X","X",644850,24,160000.00,23,6.4,10,1.3,2.0,".",".",".",".",".",1
2008,"Cluster 16","X",".","Cluster 16","01JAN2008","31DEC2008","X","X","X","X","X",682500,28,185000.00,23,20,31,1.9,3.0,".",".",".",".",".",1
2009,"Cluster 16","X",".","Cluster 16","01JAN2009","31DEC2009","X","X","X","X","X",650000,23,147000.00,85,22,35,0.6,1.0,230,".",".",".",".",1
2010,"Cluster 16","X",".","Cluster 16","01JAN2010","31DEC2010","X","X","X","X","X",622500,30,188000.00,78,10,16,4.5,7.0,258,".",".",".",".",1
2011,"Cluster 16","X",".","Cluster 16","01JAN2011","31DEC2011","X","X","X","X","X",605000,31,163500.00,82,0.0,0.0,0.0,0.0,246,".",".",".",".",1
2012,"Cluster 16","X",".","Cluster 16","01JAN2012","31DEC2012","X","X","X","X","X",710000,37,197000.00,89,0.0,0.0,0.0,0.0,277,".",".",".",".",1
2013,"Cluster 16","X",".","Cluster 16","01JAN2013","31DEC2013","X","X","X","X","X",738250,44,178500.00,121,0.0,0.0,0.0,0.0,329,".",".",".",".",1
2014,"Cluster 16","X",".","Cluster 16","01JAN2014","31DEC2014","X","X","X","X","X",720000,35,212000.00,98,".",".",".",".",358,".",".",".",".",1
2015,"Cluster 16","X",".","Cluster 16","01JAN2015","31DEC2015","X","X","X","X","X",810000,41,236000.00,91,".",".",".",".",411,".",".",".",".",1
2016,"Cluster 16","X",".","Cluster 16","01JAN2016","31DEC2016","X","X","X","X","X",815750,42,219000.00,107,".",".",".",".",375,".",".",".",".",1
2017,"Cluster 16","X",".","Cluster 16","01JAN2017","31DEC2017","X","X","X","X","X",870000,37,215000.00,97,".",".",".",".",360,".",".",".",".",1
2018,"Cluster 16","X",".","Cluster 16","01JAN2018","31DEC2018","X","X","X","X","X",877500,42,220000.00,55,".",".",".",".",419,".",".",".",".",1
2019,"Cluster 16","X",".","Cluster 16","01JAN2019","31DEC2019","X","X","X","X","X",925000,45,227500.00,74,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 17","X",".","Cluster 17","01JAN1995","31DEC1995","X","X","X","X","X",129000,135,".",".",7.7,36,1.9,9.0,".",".",".",".",".",1
1996,"Cluster 17","X",".","Cluster 17","01JAN1996","31DEC1996","X","X","X","X","X",127500,121,".",".",9.1,43,1.3,6.0,".",".",".",".",".",1
1997,"Cluster 17","X",".","Cluster 17","01JAN1997","31DEC1997","X","X","X","X","X",130000,160,52203.25,14,20,92,5.1,24,".",".",".",".",".",1
1998,"Cluster 17","X",".","Cluster 17","01JAN1998","31DEC1998","X","X","X","X","X",130000,185,50106.43,20,15,71,3.4,16,".",".",".",".",".",1
1999,"Cluster 17","X",".","Cluster 17","01JAN1999","31DEC1999","X","X","X","X","X",137350,196,58565.93,24,21,98,7.2,34,".",".",".",".",".",1
2000,"Cluster 17","X",".","Cluster 17","01JAN2000","31DEC2000","X","X","X","X","X",168000,167,64234.95,26,15,69,4.0,19,".",".",".",".",".",1
2001,"Cluster 17","X",".","Cluster 17","01JAN2001","31DEC2001","X","X","X","X","X",180000,153,71381.23,26,14,66,4.9,23,".",".",".",".",".",1
2002,"Cluster 17","X",".","Cluster 17","01JAN2002","31DEC2002","X","X","X","X","X",208500,174,66559.45,29,14,67,1.7,8.0,".",".",".",".",".",1
2003,"Cluster 17","X",".","Cluster 17","01JAN2003","31DEC2003","X","X","X","X","X",255000,181,74535.08,27,14,65,0.6,3.0,".",".",".",".",".",1
2004,"Cluster 17","X",".","Cluster 17","01JAN2004","31DEC2004","X","X","X","X","X",316500,201,84904.08,35,8.2,39,0.4,2.0,".",".",".",".",".",1
2005,"Cluster 17","X",".","Cluster 17","01JAN2005","31DEC2005","X","X","X","X","X",395500,162,98513.11,38,7.8,38,0.2,1.0,".",".",".",".",".",1
2006,"Cluster 17","X",".","Cluster 17","01JAN2006","31DEC2006","X","X","X","X","X",432000,179,109720.60,38,9.6,47,0.6,3.0,".",".",".",".",".",1
2007,"Cluster 17","X",".","Cluster 17","01JAN2007","31DEC2007","X","X","X","X","X",430000,113,99892.54,23,13,65,3.5,17,".",".",".",".",".",1
2008,"Cluster 17","X",".","Cluster 17","01JAN2008","31DEC2008","X","X","X","X","X",387500,83,104954.67,16,27,131,6.6,32,".",".",".",".",".",1
2009,"Cluster 17","X",".","Cluster 17","01JAN2009","31DEC2009","X","X","X","X","X",410000,75,96076.02,67,37,179,10,50,610,".",".",".",".",1
2010,"Cluster 17","X",".","Cluster 17","01JAN2010","31DEC2010","X","X","X","X","X",340000,83,79114.40,69,32,155,8.4,41,806,".",".",".",".",1
2011,"Cluster 17","X",".","Cluster 17","01JAN2011","31DEC2011","X","X","X","X","X",378500,112,97471.42,73,0.2,1.0,2.4,12,781,".",".",".",".",1
2012,"Cluster 17","X",".","Cluster 17","01JAN2012","31DEC2012","X","X","X","X","X",392500,144,104812.31,64,0.4,2.0,0.0,0.0,942,".",".",".",".",1
2013,"Cluster 17","X",".","Cluster 17","01JAN2013","31DEC2013","X","X","X","X","X",430000,165,116281.57,76,0.6,3.0,0.2,1.0,1034,".",".",".",".",1
2014,"Cluster 17","X",".","Cluster 17","01JAN2014","31DEC2014","X","X","X","X","X",509000,141,126384.95,80,".",".",".",".",1095,".",".",".",".",1
2015,"Cluster 17","X",".","Cluster 17","01JAN2015","31DEC2015","X","X","X","X","X",521250,150,121744.04,86,".",".",".",".",1254,".",".",".",".",1
2016,"Cluster 17","X",".","Cluster 17","01JAN2016","31DEC2016","X","X","X","X","X",560000,161,123603.43,86,".",".",".",".",1226,".",".",".",".",1
2017,"Cluster 17","X",".","Cluster 17","01JAN2017","31DEC2017","X","X","X","X","X",570000,166,124681.79,93,".",".",".",".",1323,".",".",".",".",1
2018,"Cluster 17","X",".","Cluster 17","01JAN2018","31DEC2018","X","X","X","X","X",645072,160,139769.58,47,".",".",".",".",1439,".",".",".",".",1
2019,"Cluster 17","X",".","Cluster 17","01JAN2019","31DEC2019","X","X","X","X","X",639500,178,160149.77,51,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 18","X",".","Cluster 18","01JAN1995","31DEC1995","X","X","X","X","X",115000,281,".",".",15,130,5.6,48,".",".",".",".",".",1
1996,"Cluster 18","X",".","Cluster 18","01JAN1996","31DEC1996","X","X","X","X","X",110342,304,".",".",17,145,4.8,41,".",".",".",".",".",1
1997,"Cluster 18","X",".","Cluster 18","01JAN1997","31DEC1997","X","X","X","X","X",117750,358,50439.13,21,26,219,8.9,76,".",".",".",".",".",1
1998,"Cluster 18","X",".","Cluster 18","01JAN1998","31DEC1998","X","X","X","X","X",115000,486,52129.20,26,28,236,11,94,".",".",".",".",".",1
1999,"Cluster 18","X",".","Cluster 18","01JAN1999","31DEC1999","X","X","X","X","X",125500,449,55266.35,28,24,204,12,103,".",".",".",".",".",1
2000,"Cluster 18","X",".","Cluster 18","01JAN2000","31DEC2000","X","X","X","X","X",138600,351,63371.17,31,21,182,8.2,70,".",".",".",".",".",1
2001,"Cluster 18","X",".","Cluster 18","01JAN2001","31DEC2001","X","X","X","X","X",160000,368,68253.10,33,18,155,4.7,40,".",".",".",".",".",1
2002,"Cluster 18","X",".","Cluster 18","01JAN2002","31DEC2002","X","X","X","X","X",200000,349,75973.13,33,20,175,4.2,36,".",".",".",".",".",1
2003,"Cluster 18","X",".","Cluster 18","01JAN2003","31DEC2003","X","X","X","X","X",255000,342,87445.10,39,19,165,0.4,3.0,".",".",".",".",".",1
2004,"Cluster 18","X",".","Cluster 18","01JAN2004","31DEC2004","X","X","X","X","X",315000,509,92095.28,55,14,118,0.2,2.0,".",".",".",".",".",1
2005,"Cluster 18","X",".","Cluster 18","01JAN2005","31DEC2005","X","X","X","X","X",410000,466,115859.38,62,8.9,77,0.7,6.0,".",".",".",".",".",1
2006,"Cluster 18","X",".","Cluster 18","01JAN2006","31DEC2006","X","X","X","X","X",434500,334,116091.66,58,13,111,0.9,8.0,".",".",".",".",".",1
2007,"Cluster 18","X",".","Cluster 18","01JAN2007","31DEC2007","X","X","X","X","X",450000,263,108523.13,41,19,169,4.7,42,".",".",".",".",".",1
