"timeframe","Cluster_tr2000","NumOccupiedHsgUnits","cluster_tr2000_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
"2012-16","Cluster 1",10883.00,01,"01JAN2011","31DEC2015",".",4.6031,36.3962,2.1742,2.74442,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 2",20528.00,02,"01JAN2011","31DEC2015",".",3.9033,32.2389,1.3293,1.89826,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 3",5976.00,03,"01JAN2011","31DEC2015",".",3.3256,44.5448,2.4746,3.51314,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 4",6586.00,04,"01JAN2011","31DEC2015",".",4.7768,53.6896,3.7571,3.37072,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 5",6199.27,05,"01JAN2011","31DEC2015",".",8.6607,30.6863,3.9756,4.43307,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 6",11045.41,06,"01JAN2011","31DEC2015",".",3.3307,32.9364,1.8826,2.90111,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 7",13976.00,07,"01JAN2011","31DEC2015",".",6.5463,28.4989,2.5911,2.41331,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 8",8404.13,08,"01JAN2011","31DEC2015",".",5.9659,20.5203,2.1370,2.05983,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 9",7120.00,09,"01JAN2011","31DEC2015",".",4.2352,40.2949,2.7077,3.37549,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 10",5020.53,10,"01JAN2011","31DEC2015",".",4.1297,67.6371,3.9792,2.71977,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 11",4961.47,11,"01JAN2011","31DEC2015",".",0.0008,74.5195,1.9028,3.10361,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 12",8791.31,12,"01JAN2011","31DEC2015",".",7.2731,37.0735,4.4025,2.82610,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 13",6559.67,13,"01JAN2011","31DEC2015",".",6.3662,78.4752,5.4902,2.83302,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 14",7615.33,14,"01JAN2011","31DEC2015",".",6.0273,41.4465,3.5547,3.40146,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 15",6523.69,15,"01JAN2011","31DEC2015",".",6.4084,49.3855,3.7807,3.06787,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 16",1550.00,16,"01JAN2011","31DEC2015",".",29.3233,93.9355,25.1821,2.18426,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 17",8390.88,17,"01JAN2011","31DEC2015",".",4.1313,45.1197,2.1225,2.36095,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 18",16059.00,18,"01JAN2011","31DEC2015",".",3.6396,56.3111,1.7037,1.89637,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 19",5201.00,19,"01JAN2011","31DEC2015",".",1.9822,44.8568,1.9361,3.01017,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 20",3859.00,20,"01JAN2011","31DEC2015",".",5.1975,76.3669,5.7942,3.75050,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 21",8809.00,21,"01JAN2011","31DEC2015",".",6.2804,45.2832,2.3440,2.67759,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 22",3835.00,22,"01JAN2011","31DEC2015",".",2.4327,50.8475,3.0209,3.61948,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 23",6742.00,23,"01JAN2011","31DEC2015",".",9.0233,27.4696,2.7821,2.66609,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 24",5219.01,24,"01JAN2011","31DEC2015",".",5.7641,64.0460,3.6564,2.76378,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 25",14739.00,25,"01JAN2011","31DEC2015",".",8.5376,47.5948,2.1611,1.78634,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 26",8132.00,26,"01JAN2011","31DEC2015",".",6.6860,56.5789,3.0226,2.19127,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 27",3838.00,27,"01JAN2011","31DEC2015",".",2.9362,25.9250,2.1803,3.01647,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 28",2033.00,28,"01JAN2011","31DEC2015",".",9.8371,26.5125,4.2411,4.63932,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 29",850.00,29,"01JAN2011","31DEC2015",".",1.6275,36.0000,2.8810,6.69659,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 30",3246.00,30,"01JAN2011","31DEC2015",".",4.6529,22.9821,3.0810,3.87864,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 31",5599.00,31,"01JAN2011","31DEC2015",".",8.5805,43.2934,3.5079,3.55072,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 32",6033.00,32,"01JAN2011","31DEC2015",".",4.9284,25.1782,2.4596,3.19039,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 33",6206.00,33,"01JAN2011","31DEC2015",".",7.5139,35.7396,2.5728,2.68373,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 34",6789.00,34,"01JAN2011","31DEC2015",".",9.2364,41.5231,2.9628,2.57980,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 35",3917.00,35,"01JAN2011","31DEC2015",".",12.7254,35.7416,5.5472,4.94767,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 36",2907.46,36,"01JAN2011","31DEC2015",".",5.6076,12.0691,2.7187,4.03058,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 37",3104.54,37,"01JAN2011","31DEC2015",".",6.6724,20.6502,2.8842,2.82270,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 38",3835.25,38,"01JAN2011","31DEC2015",".",4.7844,15.9963,2.3955,4.33078,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Cluster 39",12607.02,39,"01JAN2011","31DEC2015",".",6.6633,21.4392,1.6241,1.85807,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","Non-cluster area",2855.04,99,"01JAN2011","31DEC2015",".",8.7987,10.9040,3.5865,2.41340,".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 1",10979.00,01,"01JAN2000","31DEC2000",37.1587,2.3558,33.5550,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 2",17458.00,02,"01JAN2000","31DEC2000",44.6859,4.9467,26.4750,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 3",3957.00,03,"01JAN2000","31DEC2000",39.4205,4.9749,32.9037,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 4",7446.00,04,"01JAN2000","31DEC2000",26.0091,2.6309,51.7862,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 5",5810.83,05,"01JAN2000","31DEC2000",21.5434,3.2516,29.0406,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 6",11607.17,06,"01JAN2000","31DEC2000",30.6109,2.2756,30.2873,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 7",10512.00,07,"01JAN2000","31DEC2000",42.2741,4.6000,22.8596,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 8",3831.00,08,"01JAN2000","31DEC2000",47.4389,6.4872,9.3187,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 9",6965.00,09,"01JAN2000","31DEC2000",48.9995,4.3478,32.7207,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 10",4914.00,10,"01JAN2000","31DEC2000",63.7726,2.6485,72.3240,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 11",4402.00,11,"01JAN2000","31DEC2000",57.4238,2.9952,77.1922,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 12",9263.00,12,"01JAN2000","31DEC2000",43.6528,3.1027,36.9535,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 13",6930.00,13,"01JAN2000","31DEC2000",41.8741,3.1086,68.0664,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 14",7498.00,14,"01JAN2000","31DEC2000",34.0236,1.7618,34.5559,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 15",6329.00,15,"01JAN2000","31DEC2000",44.3521,0.6195,46.7688,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 16",1633.00,16,"01JAN2000","31DEC2000",74.6468,10.1604,89.7122,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 17",7822.00,17,"01JAN2000","31DEC2000",58.6754,5.5164,52.0455,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 18",14688.00,18,"01JAN2000","31DEC2000",61.2725,7.8183,55.9300,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 19",4887.00,19,"01JAN2000","31DEC2000",55.1147,5.7971,52.1179,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 20",3758.00,20,"01JAN2000","31DEC2000",71.5750,12.5967,78.9516,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 21",7018.00,21,"01JAN2000","31DEC2000",57.2854,12.9750,44.8561,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 22",3250.00,22,"01JAN2000","31DEC2000",58.9176,6.0606,57.0769,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 23",5559.00,23,"01JAN2000","31DEC2000",55.1477,9.7022,28.0086,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 24",4865.00,24,"01JAN2000","31DEC2000",65.4452,2.3256,62.0144,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 25",12558.00,25,"01JAN2000","31DEC2000",51.8019,5.9348,50.3982,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 26",8221.00,26,"01JAN2000","31DEC2000",41.0150,5.9929,51.9158,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 27",1974.00,27,"01JAN2000","31DEC2000",50.0940,3.8869,17.3252,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 28",1726.00,28,"01JAN2000","31DEC2000",59.5123,14.4489,26.2457,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 29",722.00,29,"01JAN2000","31DEC2000",54.5240,10.9442,42.5208,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 30",2621.00,30,"01JAN2000","31DEC2000",56.8297,9.9134,28.5769,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 31",5298.00,31,"01JAN2000","31DEC2000",63.5501,7.5307,45.9985,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 32",5522.00,32,"01JAN2000","31DEC2000",57.1813,7.0098,31.2930,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 33",5893.00,33,"01JAN2000","31DEC2000",62.9092,11.5053,37.3494,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 34",6719.00,34,"01JAN2000","31DEC2000",62.2546,10.5001,49.1293,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 35",3883.00,35,"01JAN2000","31DEC2000",64.0354,6.3302,43.6003,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 36",2347.00,36,"01JAN2000","31DEC2000",42.9069,12.5165,15.4239,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 37",2745.00,37,"01JAN2000","31DEC2000",57.5543,7.2677,14.9362,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 38",3196.00,38,"01JAN2000","31DEC2000",55.8328,6.4386,12.7034,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Cluster 39",11577.00,39,"01JAN2000","31DEC2000",55.3345,13.3598,24.4882,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
2000,"Non-cluster area",1954.00,99,"01JAN2000","31DEC2000",17.8199,3.5281,10.4401,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 1",10279.00,01,"01JAN1990","31DEC1990",40.4712,5.7525,31.4622,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 2",17275.00,02,"01JAN1990","31DEC1990",50.6840,8.9511,25.9855,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 3",4030.00,03,"01JAN1990","31DEC1990",45.9100,9.1823,30.5459,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 4",7004.00,04,"01JAN1990","31DEC1990",29.6825,5.8824,48.1439,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 5",5786.79,05,"01JAN1990","31DEC1990",29.9695,9.6791,30.2138,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 6",10491.21,06,"01JAN1990","31DEC1990",34.3860,8.4235,28.2674,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 7",9179.00,07,"01JAN1990","31DEC1990",42.7040,10.0370,17.8778,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 8",3135.00,08,"01JAN1990","31DEC1990",51.8922,6.9600,4.9123,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 9",6361.00,09,"01JAN1990","31DEC1990",52.1672,14.6550,37.1954,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 10",4839.00,10,"01JAN1990","31DEC1990",60.7633,6.4313,69.3325,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 11",4345.00,11,"01JAN1990","31DEC1990",51.9992,3.3858,71.7606,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 12",9134.00,12,"01JAN1990","31DEC1990",45.2890,4.3386,35.7894,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 13",6424.00,13,"01JAN1990","31DEC1990",43.7868,4.7661,66.4072,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 14",7456.00,14,"01JAN1990","31DEC1990",38.3778,4.6317,32.6180,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 15",6277.00,15,"01JAN1990","31DEC1990",49.8156,5.8596,41.8990,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 16",1624.00,16,"01JAN1990","31DEC1990",73.8490,6.7416,89.7783,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 17",8108.00,17,"01JAN1990","31DEC1990",67.4712,3.2352,50.9373,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 18",15084.00,18,"01JAN1990","31DEC1990",63.6547,5.1643,55.8075,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 19",5010.00,19,"01JAN1990","31DEC1990",64.1057,5.0134,50.4591,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 20",3786.00,20,"01JAN1990","31DEC1990",74.6985,3.7915,78.5526,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 21",7550.00,21,"01JAN1990","31DEC1990",61.6057,8.8185,43.9868,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 22",3620.00,22,"01JAN1990","31DEC1990",63.3415,5.8043,52.9282,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 23",7021.00,23,"01JAN1990","31DEC1990",62.0629,5.5468,23.3585,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 24",4808.00,24,"01JAN1990","31DEC1990",71.2629,5.7269,64.3927,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 25",12460.00,25,"01JAN1990","31DEC1990",52.4340,6.6237,47.7287,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 26",7637.00,26,"01JAN1990","31DEC1990",42.5664,10.7168,50.5827,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 27",1891.00,27,"01JAN1990","31DEC1990",53.2490,6.0024,17.1867,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 28",1974.00,28,"01JAN1990","31DEC1990",55.7670,12.1795,23.6575,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 29",506.00,29,"01JAN1990","31DEC1990",60.2665,46.3816,67.7866,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 30",2461.00,30,"01JAN1990","31DEC1990",59.7954,6.4008,27.4685,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 31",5761.00,31,"01JAN1990","31DEC1990",65.5361,5.1245,43.7771,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 32",6135.00,32,"01JAN1990","31DEC1990",63.6287,6.7428,30.7905,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 33",7018.00,33,"01JAN1990","31DEC1990",67.7800,5.0905,31.9892,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 34",6928.00,34,"01JAN1990","31DEC1990",68.4579,7.7434,47.8926,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 35",4093.00,35,"01JAN1990","31DEC1990",65.7195,4.3118,46.3230,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 36",2394.00,36,"01JAN1990","31DEC1990",48.1786,9.7136,9.1479,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 37",2643.00,37,"01JAN1990","31DEC1990",47.6771,16.9626,16.8369,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 38",3372.00,38,"01JAN1990","31DEC1990",57.7773,17.2959,11.6548,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Cluster 39",13379.00,39,"01JAN1990","31DEC1990",56.2828,12.0327,19.6203,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1990,"Non-cluster area",2355.00,99,"01JAN1990","31DEC1990",28.0210,6.2767,6.7941,".",".",".",".",".",".",".",".",".",".",".",".",".",".",1
1995,"Cluster 1",".",01,"01JAN1995","31DEC1995",".",".",".",".",".",273300.0,34,109825.01,72.47,0.00308,2.689,10,0.0000,0,".",".",".",1
1996,"Cluster 1",".",01,"01JAN1996","31DEC1996",".",".",".",".",".",250000.0,37,102732.92,122.06,0.00184,5.378,20,0.2689,1,".",".",".",1
1997,"Cluster 1",".",01,"01JAN1997","31DEC1997",".",".",".",".",".",350250.0,50,102147.27,141.09,0.00626,3.764,14,0.0000,0,".",".",".",1
1998,"Cluster 1",".",01,"01JAN1998","31DEC1998",".",".",".",".",".",379000.0,63,110780.58,119.28,0.02230,5.109,19,1.0756,4,".",".",".",1
1999,"Cluster 1",".",01,"01JAN1999","31DEC1999",".",".",".",".",".",375000.0,55,119741.81,131.89,0.01153,5.647,21,0.5378,2,".",".",".",1
2000,"Cluster 1",".",01,"01JAN2000","31DEC2000",".",".",".",".",".",540000.0,47,123689.04,153.48,0.00566,2.689,10,0.0000,0,".",".",".",1
2001,"Cluster 1",".",01,"01JAN2001","31DEC2001",".",".",".",".",".",551000.0,47,122657.78,141.09,0.01216,5.378,20,0.0000,0,".",".",".",1
2002,"Cluster 1",".",01,"01JAN2002","31DEC2002",".",".",".",".",".",715000.0,44,127529.83,142.37,0.01051,3.447,13,0.0000,0,".",".",".",1
2003,"Cluster 1",".",01,"01JAN2003","31DEC2003",".",".",".",".",".",1101000.0,43,132321.31,169.94,0.02013,3.853,15,0.2569,1,".",".",".",1
2004,"Cluster 1",".",01,"01JAN2004","31DEC2004",".",".",".",".",".",942500.0,56,140906.83,132.96,0.01608,2.788,11,0.2534,1,".",".",".",1
2005,"Cluster 1",".",01,"01JAN2005","31DEC2005",".",".",".",".",".",1125000.0,40,140906.83,132.96,0.01608,1.950,8,0.4876,2,".",".",".",1
2006,"Cluster 1",".",01,"01JAN2006","31DEC2006",".",".",".",".",".",1250000.0,29,140906.83,132.96,0.01608,2.854,12,0.4756,2,".",".",".",1
2007,"Cluster 1",".",01,"01JAN2007","31DEC2007",".",".",".",".",".",999950.0,32,140906.83,132.96,0.01608,4.249,18,0.9443,4,".",".",".",1
2008,"Cluster 1",".",01,"01JAN2008","31DEC2008",".",".",".",".",".",1391250.5,18,140906.83,132.96,0.01608,5.856,25,1.1712,5,".",".",".",1
2009,"Cluster 1",".",01,"01JAN2009","31DEC2009",".",".",".",".",".",955000.0,26,140906.83,132.96,0.01608,9.142,39,3.2818,14,".",".",".",1
2010,"Cluster 1",".",01,"01JAN2010","31DEC2010",".",".",".",".",".",1202500.0,22,140906.83,132.96,0.01608,7.117,31,2.2957,10,".",".",".",1
2011,"Cluster 1",".",01,"01JAN2011","31DEC2011",".",".",".",".",".",1510000.0,25,140906.83,132.96,0.01608,0.680,3,0.2268,1,".",".",".",1
2012,"Cluster 1",".",01,"01JAN2012","31DEC2012",".",".",".",".",".",1100000.0,27,140906.83,132.96,0.01608,0.000,0,0.2229,1,".",".",".",1
2013,"Cluster 1",".",01,"01JAN2013","31DEC2013",".",".",".",".",".",1800000.0,35,140906.83,132.96,0.01608,0.220,1,0.0000,0,".",".",".",1
2014,"Cluster 1",".",01,"01JAN2014","31DEC2014",".",".",".",".",".",1625000.0,25,140906.83,132.96,0.01608,0.220,1,0.0000,0,".",".",".",1
2015,"Cluster 1",".",01,"01JAN2015","31DEC2015",".",".",".",".",".",1402500.0,22,140906.83,132.96,0.01608,0.220,1,0.0000,0,".",".",".",1
2016,"Cluster 1",".",01,"01JAN2016","31DEC2016",".",".",".",".",".",1960000.0,25,140906.83,132.96,0.01608,0.220,1,0.0000,0,".",".",".",1
1995,"Cluster 2",".",02,"01JAN1995","31DEC1995",".",".",".",".",".",109000.0,230,81629.63,35.25,0.07834,14.260,78,6.7642,37,".",".",".",1
1996,"Cluster 2",".",02,"01JAN1996","31DEC1996",".",".",".",".",".",105000.0,260,74331.76,46.44,0.16429,17.733,97,6.3985,35,".",".",".",1
1997,"Cluster 2",".",02,"01JAN1997","31DEC1997",".",".",".",".",".",118000.0,258,73289.07,61.12,0.06011,22.669,124,7.6782,42,".",".",".",1
1998,"Cluster 2",".",02,"01JAN1998","31DEC1998",".",".",".",".",".",122380.0,391,87251.45,78.21,0.05474,27.422,150,12.6143,69,".",".",".",1
1999,"Cluster 2",".",02,"01JAN1999","31DEC1999",".",".",".",".",".",124950.0,392,93798.78,78.21,0.05097,26.325,144,14.9909,82,".",".",".",1
2000,"Cluster 2",".",02,"01JAN2000","31DEC2000",".",".",".",".",".",149000.0,323,93110.34,86.15,0.03687,24.680,135,7.6782,42,".",".",".",1
2001,"Cluster 2",".",02,"01JAN2001","31DEC2001",".",".",".",".",".",170000.0,307,95294.49,94.09,0.03968,15.722,86,6.7642,37,".",".",".",1
2002,"Cluster 2",".",02,"01JAN2002","31DEC2002",".",".",".",".",".",229900.0,309,109081.63,110.94,0.06469,15.011,84,3.3953,19,".",".",".",1
2003,"Cluster 2",".",02,"01JAN2003","31DEC2003",".",".",".",".",".",265000.0,311,115267.12,127.66,0.10775,13.509,78,0.5196,3,".",".",".",1
2004,"Cluster 2",".",02,"01JAN2004","31DEC2004",".",".",".",".",".",335000.0,367,119018.14,141.74,0.06202,9.930,60,1.3241,8,".",".",".",1
2005,"Cluster 2",".",02,"01JAN2005","31DEC2005",".",".",".",".",".",451000.0,305,119018.14,141.74,0.06202,6.628,41,0.9699,6,".",".",".",1
2006,"Cluster 2",".",02,"01JAN2006","31DEC2006",".",".",".",".",".",505000.0,187,119018.14,141.74,0.06202,12.153,84,1.4468,10,".",".",".",1
2007,"Cluster 2",".",02,"01JAN2007","31DEC2007",".",".",".",".",".",498009.0,156,119018.14,141.74,0.06202,12.905,94,4.5305,33,".",".",".",1
2008,"Cluster 2",".",02,"01JAN2008","31DEC2008",".",".",".",".",".",527500.0,100,119018.14,141.74,0.06202,20.194,152,7.0413,53,".",".",".",1
2009,"Cluster 2",".",02,"01JAN2009","31DEC2009",".",".",".",".",".",429000.0,108,119018.14,141.74,0.06202,30.128,230,9.4315,72,".",".",".",1
2010,"Cluster 2",".",02,"01JAN2010","31DEC2010",".",".",".",".",".",480000.0,144,119018.14,141.74,0.06202,22.681,177,5.6381,44,".",".",".",1
2011,"Cluster 2",".",02,"01JAN2011","31DEC2011",".",".",".",".",".",492500.0,167,119018.14,141.74,0.06202,0.372,3,1.6109,13,".",".",".",1
2012,"Cluster 2",".",02,"01JAN2012","31DEC2012",".",".",".",".",".",535000.0,165,119018.14,141.74,0.06202,0.483,4,0.1208,1,".",".",".",1
2013,"Cluster 2",".",02,"01JAN2013","31DEC2013",".",".",".",".",".",603000.0,199,119018.14,141.74,0.06202,0.117,1,0.2346,2,".",".",".",1
2014,"Cluster 2",".",02,"01JAN2014","31DEC2014",".",".",".",".",".",654000.0,154,119018.14,141.74,0.06202,0.117,1,0.2346,2,".",".",".",1
2015,"Cluster 2",".",02,"01JAN2015","31DEC2015",".",".",".",".",".",705000.0,154,119018.14,141.74,0.06202,0.117,1,0.2346,2,".",".",".",1
2016,"Cluster 2",".",02,"01JAN2016","31DEC2016",".",".",".",".",".",769000.0,169,119018.14,141.74,0.06202,0.117,1,0.2346,2,".",".",".",1
1995,"Cluster 3",".",03,"01JAN1995","31DEC1995",".",".",".",".",".",97890.0,55,78725.85,38.63,0.06098,12.531,25,3.5088,7,".",".",".",1
1996,"Cluster 3",".",03,"01JAN1996","31DEC1996",".",".",".",".",".",107500.0,58,80124.58,56.46,0.10000,16.541,33,5.5138,11,".",".",".",1
1997,"Cluster 3",".",03,"01JAN1997","31DEC1997",".",".",".",".",".",105000.0,57,84454.05,79.12,0.05172,18.045,36,8.0201,16,".",".",".",1
1998,"Cluster 3",".",03,"01JAN1998","31DEC1998",".",".",".",".",".",128000.0,122,99208.12,124.81,0.05556,17.544,35,10.0251,20,".",".",".",1
1999,"Cluster 3",".",03,"01JAN1999","31DEC1999",".",".",".",".",".",112000.0,142,87660.05,159.36,0.02755,21.554,43,7.5188,15,".",".",".",1
2000,"Cluster 3",".",03,"01JAN2000","31DEC2000",".",".",".",".",".",150750.0,126,100811.70,134.47,0.03125,14.536,29,6.0150,12,".",".",".",1
