"start_date","end_date","geo2010","timeframe","geo2010_nf","Pct_births_low_wt","Pct_births_teen","ucounty","indc"
"01JAN2016","31DEC2016","DC Tract 90",2016,11001009000,7.7,1.9,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 91.02",2003,11001009102,10,19,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 91.02",2004,11001009102,16,19,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 91.02",2005,11001009102,14,21,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 91.02",2006,11001009102,18,19,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 91.02",2007,11001009102,15,26,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 91.02",2008,11001009102,18,35,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 91.02",2009,11001009102,16,25,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 91.02",2010,11001009102,18,26,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 91.02",2011,11001009102,21,15,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 91.02",2012,11001009102,18,16,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 91.02",2013,11001009102,13,9.8,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 91.02",2014,11001009102,15,15,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 91.02",2015,11001009102,13,9.7,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 91.02",2016,11001009102,20,8.3,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 92.01",2003,11001009201,0.0,23,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 92.01",2004,11001009201,17,25,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 92.01",2005,11001009201,0.0,10,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 92.01",2006,11001009201,0.0,15,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 92.01",2007,11001009201,6.3,13,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 92.01",2008,11001009201,0.0,6.3,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 92.01",2009,11001009201,21,4.2,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 92.01",2010,11001009201,17,8.3,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 92.01",2011,11001009201,14,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 92.01",2012,11001009201,15,3.8,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 92.01",2013,11001009201,14,3.6,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 92.01",2014,11001009201,16,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 92.01",2015,11001009201,9.4,1.9,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 92.01",2016,11001009201,2.7,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 92.03",2003,11001009203,5.7,31,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 92.03",2004,11001009203,22,12,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 92.03",2005,11001009203,10,13,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 92.03",2006,11001009203,23,14,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 92.03",2007,11001009203,20,16,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 92.03",2008,11001009203,13,16,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 92.03",2009,11001009203,4.5,30,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 92.03",2010,11001009203,17,7.3,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 92.03",2011,11001009203,11,2.7,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 92.03",2012,11001009203,10,10,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 92.03",2013,11001009203,8.9,6.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 92.03",2014,11001009203,17,2.4,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 92.03",2015,11001009203,8.3,2.1,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 92.03",2016,11001009203,8.8,2.9,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 92.04",2003,11001009204,15,23,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 92.04",2004,11001009204,13,3.2,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 92.04",2005,11001009204,12,19,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 92.04",2006,11001009204,20,12,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 92.04",2007,11001009204,11,8.3,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 92.04",2008,11001009204,2.4,7.3,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 92.04",2009,11001009204,2.3,7.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 92.04",2010,11001009204,8.5,19,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 92.04",2011,11001009204,7.0,9.3,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 92.04",2012,11001009204,10,12,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 92.04",2013,11001009204,6.4,4.3,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 92.04",2014,11001009204,9.8,9.8,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 92.04",2015,11001009204,7.1,11,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 92.04",2016,11001009204,8.5,8.5,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 93.01",2003,11001009301,9.4,3.1,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 93.01",2004,11001009301,8.0,18,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 93.01",2005,11001009301,22,14,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 93.01",2006,11001009301,9.5,7.1,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 93.01",2007,11001009301,0.0,8.8,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 93.01",2008,11001009301,6.8,14,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 93.01",2009,11001009301,2.0,4.1,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 93.01",2010,11001009301,11,3.7,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 93.01",2011,11001009301,8.6,11,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 93.01",2012,11001009301,0.0,2.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 93.01",2013,11001009301,7.5,7.5,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 93.01",2014,11001009301,7.2,8.7,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 93.01",2015,11001009301,10,2.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 93.01",2016,11001009301,16,1.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 93.02",2003,11001009302,0.0,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 93.02",2004,11001009302,8.3,8.3,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 93.02",2005,11001009302,22,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 93.02",2006,11001009302,18,5.9,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 93.02",2007,11001009302,8.0,8.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 93.02",2008,11001009302,18,4.5,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 93.02",2009,11001009302,3.2,13,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 93.02",2010,11001009302,5.0,15,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 93.02",2011,11001009302,38,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 93.02",2012,11001009302,9.5,14,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 93.02",2013,11001009302,4.5,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 93.02",2014,11001009302,5.3,5.3,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 93.02",2015,11001009302,10,6.9,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 93.02",2016,11001009302,4.8,9.5,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 94",2003,11001009400,6.9,7.1,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 94",2004,11001009400,6.3,9.1,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 94",2005,11001009400,17,5.7,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 94",2006,11001009400,12,10,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 94",2007,11001009400,7.1,7.3,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 94",2008,11001009400,12,5.8,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 94",2009,11001009400,3.7,1.8,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 94",2010,11001009400,15,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 94",2011,11001009400,1.8,14,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 94",2012,11001009400,15,4.3,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 94",2013,11001009400,8.8,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 94",2014,11001009400,12,5.1,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 94",2015,11001009400,15,1.5,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 94",2016,11001009400,5.0,1.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.01",2003,11001009501,11,9.1,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.01",2004,11001009501,9.2,7.7,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.01",2005,11001009501,7.4,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.01",2006,11001009501,4.4,6.7,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.01",2007,11001009501,14,11,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.01",2008,11001009501,7.3,15,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.01",2009,11001009501,9.6,13,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.01",2010,11001009501,9.7,11,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.01",2011,11001009501,3.4,8.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.01",2012,11001009501,6.4,5.3,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.01",2013,11001009501,9.4,9.4,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.01",2014,11001009501,5.6,6.9,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.01",2015,11001009501,8.3,7.4,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.01",2016,11001009501,9.0,2.6,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.03",2003,11001009503,15,15,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.03",2004,11001009503,4.0,8.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.03",2005,11001009503,22,5.6,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.03",2006,11001009503,17,17,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.03",2007,11001009503,7.7,3.8,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.03",2008,11001009503,26,11,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.03",2009,11001009503,2.6,15,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.03",2010,11001009503,5.7,11,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.03",2011,11001009503,0.0,14,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.03",2012,11001009503,13,11,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.03",2013,11001009503,6.7,6.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.03",2014,11001009503,10,2.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.03",2015,11001009503,12,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.03",2016,11001009503,12,2.4,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.04",2003,11001009504,0.0,4.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.04",2004,11001009504,7.7,3.8,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.04",2005,11001009504,11,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.04",2006,11001009504,8.6,23,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.04",2007,11001009504,24,6.1,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.04",2008,11001009504,10,5.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.04",2009,11001009504,0.0,6.5,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.04",2010,11001009504,9.5,2.4,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.04",2011,11001009504,7.3,7.3,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.04",2012,11001009504,4.0,8.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.04",2013,11001009504,2.7,11,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.04",2014,11001009504,7.5,2.5,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.04",2015,11001009504,18,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.04",2016,11001009504,5.8,1.9,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.05",2003,11001009505,5.3,5.3,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.05",2004,11001009505,20,6.7,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.05",2005,11001009505,14,2.8,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.05",2006,11001009505,8.6,14,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.05",2007,11001009505,20,15,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.05",2008,11001009505,20,9.8,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.05",2009,11001009505,10,13,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.05",2010,11001009505,13,16,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.05",2011,11001009505,12,9.5,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.05",2012,11001009505,10,8.3,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.05",2013,11001009505,15,6.1,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.05",2014,11001009505,2.3,4.5,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.05",2015,11001009505,14,2.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.05",2016,11001009505,8.9,5.4,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.07",2003,11001009507,21,8.3,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.07",2004,11001009507,13,13,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.07",2005,11001009507,15,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.07",2006,11001009507,18,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.07",2007,11001009507,11,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.07",2008,11001009507,5.6,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.07",2009,11001009507,9.5,9.5,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.07",2010,11001009507,6.3,13,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.07",2011,11001009507,15,20,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.07",2012,11001009507,18,12,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.07",2013,11001009507,25,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.07",2014,11001009507,11,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.07",2015,11001009507,3.8,7.7,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.07",2016,11001009507,0.0,3.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.08",2003,11001009508,15,7.7,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.08",2004,11001009508,12,15,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.08",2005,11001009508,4.0,4.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.08",2006,11001009508,13,17,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.08",2007,11001009508,5.9,8.8,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.08",2008,11001009508,5.3,16,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.08",2009,11001009508,11,11,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.08",2010,11001009508,12,10,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.08",2011,11001009508,8.3,10,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.08",2012,11001009508,2.0,8.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.08",2013,11001009508,12,4.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.08",2014,11001009508,8.3,5.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.08",2015,11001009508,11,11,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.08",2016,11001009508,8.8,3.5,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 95.09",2003,11001009509,10,5.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 95.09",2004,11001009509,12,12,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 95.09",2005,11001009509,14,9.1,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 95.09",2006,11001009509,18,18,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 95.09",2007,11001009509,18,14,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 95.09",2008,11001009509,7.1,19,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 95.09",2009,11001009509,5.1,15,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 95.09",2010,11001009509,2.9,5.9,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 95.09",2011,11001009509,14,16,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 95.09",2012,11001009509,2.7,11,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 95.09",2013,11001009509,10,4.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 95.09",2014,11001009509,14,5.4,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 95.09",2015,11001009509,11,4.3,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 95.09",2016,11001009509,7.5,5.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 96.01",2003,11001009601,12,25,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 96.01",2004,11001009601,21,25,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 96.01",2005,11001009601,15,21,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 96.01",2006,11001009601,18,29,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 96.01",2007,11001009601,15,26,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 96.01",2008,11001009601,17,31,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 96.01",2009,11001009601,22,39,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 96.01",2010,11001009601,8.3,27,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 96.01",2011,11001009601,3.8,23,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 96.01",2012,11001009601,13,23,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 96.01",2013,11001009601,15,28,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 96.01",2014,11001009601,20,24,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 96.01",2015,11001009601,29,11,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 96.01",2016,11001009601,22,9.1,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 96.02",2003,11001009602,12,10,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 96.02",2004,11001009602,4.0,30,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 96.02",2005,11001009602,21,26,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 96.02",2006,11001009602,12,16,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 96.02",2007,11001009602,9.3,25,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 96.02",2008,11001009602,18,11,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 96.02",2009,11001009602,19,23,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 96.02",2010,11001009602,8.0,20,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 96.02",2011,11001009602,14,16,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 96.02",2012,11001009602,17,13,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 96.02",2013,11001009602,13,7.6,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 96.02",2014,11001009602,10,10,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 96.02",2015,11001009602,8.2,5.5,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 96.02",2016,11001009602,13,7.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 96.03",2003,11001009603,19,22,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 96.03",2004,11001009603,16,21,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 96.03",2005,11001009603,17,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 96.03",2006,11001009603,8.5,30,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 96.03",2007,11001009603,14,16,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 96.03",2008,11001009603,9.4,14,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 96.03",2009,11001009603,14,16,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 96.03",2010,11001009603,13,13,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 96.03",2011,11001009603,14,19,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 96.03",2012,11001009603,16,20,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 96.03",2013,11001009603,11,16,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 96.03",2014,11001009603,21,7.9,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 96.03",2015,11001009603,0.0,13,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 96.03",2016,11001009603,10,10,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 96.04",2003,11001009604,15,10,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 96.04",2004,11001009604,0.0,26,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 96.04",2005,11001009604,4.8,33,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 96.04",2006,11001009604,10,38,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 96.04",2007,11001009604,15,16,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 96.04",2008,11001009604,11,5.3,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 96.04",2009,11001009604,19,25,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 96.04",2010,11001009604,12,15,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 96.04",2011,11001009604,17,22,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 96.04",2012,11001009604,9.5,4.8,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 96.04",2013,11001009604,12,7.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 96.04",2014,11001009604,0.0,9.5,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 96.04",2015,11001009604,5.0,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 96.04",2016,11001009604,21,4.2,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 97",2003,11001009700,19,19,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 97",2004,11001009700,21,19,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 97",2005,11001009700,15,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 97",2006,11001009700,9.7,15,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 97",2007,11001009700,7.0,23,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 97",2008,11001009700,16,24,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 97",2009,11001009700,16,18,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 97",2010,11001009700,10,25,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 97",2011,11001009700,11,18,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 97",2012,11001009700,12,17,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 97",2013,11001009700,16,10,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 97",2014,11001009700,12,6.9,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 97",2015,11001009700,13,7.5,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 97",2016,11001009700,17,15,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 98.01",2003,11001009801,19,27,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 98.01",2004,11001009801,23,19,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 98.01",2005,11001009801,0.0,18,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 98.01",2006,11001009801,19,19,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 98.01",2007,11001009801,19,22,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 98.01",2008,11001009801,23,27,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 98.01",2009,11001009801,20,26,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 98.01",2010,11001009801,11,23,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 98.01",2011,11001009801,5.9,29,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 98.01",2012,11001009801,8.0,24,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 98.01",2013,11001009801,2.9,18,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 98.01",2014,11001009801,5.1,15,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 98.01",2015,11001009801,12,6.1,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 98.01",2016,11001009801,27,18,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 98.02",2003,11001009802,12,24,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 98.02",2004,11001009802,11,19,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 98.02",2005,11001009802,9.1,15,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 98.02",2006,11001009802,14,28,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 98.02",2007,11001009802,15,27,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 98.02",2008,11001009802,11,17,"District of Columbia",1
