"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
2014,"DC Tract 82",11001008200,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2.0,17,"District of Columbia"
2015,"DC Tract 82",11001008200,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2.0,17,"District of Columbia"
2000,"DC Tract 83.01",11001008301,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",72,119,"District of Columbia"
2001,"DC Tract 83.01",11001008301,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",52,80,"District of Columbia"
2002,"DC Tract 83.01",11001008301,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",36,56,"District of Columbia"
2003,"DC Tract 83.01",11001008301,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",42,85,"District of Columbia"
2004,"DC Tract 83.01",11001008301,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",52,110,"District of Columbia"
2005,"DC Tract 83.01",11001008301,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",38,92,"District of Columbia"
2006,"DC Tract 83.01",11001008301,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",30,73,"District of Columbia"
2007,"DC Tract 83.01",11001008301,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",23,67,"District of Columbia"
2008,"DC Tract 83.01",11001008301,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",28,73,"District of Columbia"
2009,"DC Tract 83.01",11001008301,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",39,99,"District of Columbia"
2010,"DC Tract 83.01",11001008301,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",45,110,"District of Columbia"
2011,"DC Tract 83.01",11001008301,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",38,129,"District of Columbia"
2012,"DC Tract 83.01",11001008301,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",42,127,"District of Columbia"
2013,"DC Tract 83.01",11001008301,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",33,128,"District of Columbia"
2014,"DC Tract 83.01",11001008301,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",32,115,"District of Columbia"
2015,"DC Tract 83.01",11001008301,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",29,96,"District of Columbia"
2000,"DC Tract 83.02",11001008302,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",61,126,"District of Columbia"
2001,"DC Tract 83.02",11001008302,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",67,233,"District of Columbia"
2002,"DC Tract 83.02",11001008302,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",94,676,"District of Columbia"
2003,"DC Tract 83.02",11001008302,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",112,1284,"District of Columbia"
2004,"DC Tract 83.02",11001008302,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",106,1776,"District of Columbia"
2005,"DC Tract 83.02",11001008302,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",76,1926,"District of Columbia"
2006,"DC Tract 83.02",11001008302,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",63,1858,"District of Columbia"
2007,"DC Tract 83.02",11001008302,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",44,1842,"District of Columbia"
2008,"DC Tract 83.02",11001008302,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",34,2132,"District of Columbia"
2009,"DC Tract 83.02",11001008302,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",36,2488,"District of Columbia"
2010,"DC Tract 83.02",11001008302,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",46,2803,"District of Columbia"
2011,"DC Tract 83.02",11001008302,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",78,2941,"District of Columbia"
2012,"DC Tract 83.02",11001008302,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",101,2967,"District of Columbia"
2013,"DC Tract 83.02",11001008302,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",123,2882,"District of Columbia"
2014,"DC Tract 83.02",11001008302,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",156,2633,"District of Columbia"
2015,"DC Tract 83.02",11001008302,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",166,2556,"District of Columbia"
2000,"DC Tract 84.02",11001008402,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",96,314,"District of Columbia"
2001,"DC Tract 84.02",11001008402,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",82,291,"District of Columbia"
2002,"DC Tract 84.02",11001008402,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",75,275,"District of Columbia"
2003,"DC Tract 84.02",11001008402,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",67,289,"District of Columbia"
2004,"DC Tract 84.02",11001008402,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",83,310,"District of Columbia"
2005,"DC Tract 84.02",11001008402,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",83,318,"District of Columbia"
2006,"DC Tract 84.02",11001008402,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",67,312,"District of Columbia"
2007,"DC Tract 84.02",11001008402,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",54,281,"District of Columbia"
2008,"DC Tract 84.02",11001008402,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",48,283,"District of Columbia"
2009,"DC Tract 84.02",11001008402,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",57,281,"District of Columbia"
2010,"DC Tract 84.02",11001008402,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",78,316,"District of Columbia"
2011,"DC Tract 84.02",11001008402,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",75,346,"District of Columbia"
2012,"DC Tract 84.02",11001008402,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",60,321,"District of Columbia"
2013,"DC Tract 84.02",11001008402,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",34,311,"District of Columbia"
2014,"DC Tract 84.02",11001008402,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",56,308,"District of Columbia"
2015,"DC Tract 84.02",11001008402,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",46,294,"District of Columbia"
2000,"DC Tract 84.10",11001008410,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",218,401,"District of Columbia"
2001,"DC Tract 84.10",11001008410,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",237,415,"District of Columbia"
2002,"DC Tract 84.10",11001008410,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",223,412,"District of Columbia"
2003,"DC Tract 84.10",11001008410,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",207,404,"District of Columbia"
2004,"DC Tract 84.10",11001008410,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",193,424,"District of Columbia"
2005,"DC Tract 84.10",11001008410,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",164,410,"District of Columbia"
2006,"DC Tract 84.10",11001008410,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",170,362,"District of Columbia"
2007,"DC Tract 84.10",11001008410,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",129,318,"District of Columbia"
2008,"DC Tract 84.10",11001008410,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",121,324,"District of Columbia"
2009,"DC Tract 84.10",11001008410,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",135,368,"District of Columbia"
2010,"DC Tract 84.10",11001008410,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",130,400,"District of Columbia"
2011,"DC Tract 84.10",11001008410,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",131,419,"District of Columbia"
2012,"DC Tract 84.10",11001008410,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",117,412,"District of Columbia"
2013,"DC Tract 84.10",11001008410,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",98,375,"District of Columbia"
2014,"DC Tract 84.10",11001008410,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",87,329,"District of Columbia"
2015,"DC Tract 84.10",11001008410,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",61,301,"District of Columbia"
2000,"DC Tract 87.01",11001008701,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",351,599,"District of Columbia"
2001,"DC Tract 87.01",11001008701,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",319,569,"District of Columbia"
2002,"DC Tract 87.01",11001008701,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",323,637,"District of Columbia"
2003,"DC Tract 87.01",11001008701,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",334,675,"District of Columbia"
2004,"DC Tract 87.01",11001008701,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",352,763,"District of Columbia"
2005,"DC Tract 87.01",11001008701,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",309,735,"District of Columbia"
2006,"DC Tract 87.01",11001008701,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",273,603,"District of Columbia"
2007,"DC Tract 87.01",11001008701,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",236,532,"District of Columbia"
2008,"DC Tract 87.01",11001008701,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",198,540,"District of Columbia"
2009,"DC Tract 87.01",11001008701,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",214,572,"District of Columbia"
2010,"DC Tract 87.01",11001008701,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",224,669,"District of Columbia"
2011,"DC Tract 87.01",11001008701,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",226,778,"District of Columbia"
2012,"DC Tract 87.01",11001008701,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",211,746,"District of Columbia"
2013,"DC Tract 87.01",11001008701,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",194,742,"District of Columbia"
2014,"DC Tract 87.01",11001008701,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",180,696,"District of Columbia"
2015,"DC Tract 87.01",11001008701,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",153,648,"District of Columbia"
2000,"DC Tract 87.02",11001008702,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",239,427,"District of Columbia"
2001,"DC Tract 87.02",11001008702,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",200,401,"District of Columbia"
2002,"DC Tract 87.02",11001008702,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",192,354,"District of Columbia"
2003,"DC Tract 87.02",11001008702,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",218,440,"District of Columbia"
2004,"DC Tract 87.02",11001008702,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",216,429,"District of Columbia"
2005,"DC Tract 87.02",11001008702,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",193,428,"District of Columbia"
2006,"DC Tract 87.02",11001008702,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",152,423,"District of Columbia"
2007,"DC Tract 87.02",11001008702,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",164,415,"District of Columbia"
2008,"DC Tract 87.02",11001008702,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",167,432,"District of Columbia"
2009,"DC Tract 87.02",11001008702,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",185,503,"District of Columbia"
2010,"DC Tract 87.02",11001008702,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",150,511,"District of Columbia"
2011,"DC Tract 87.02",11001008702,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",173,586,"District of Columbia"
2012,"DC Tract 87.02",11001008702,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",185,632,"District of Columbia"
2013,"DC Tract 87.02",11001008702,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",148,594,"District of Columbia"
2014,"DC Tract 87.02",11001008702,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",145,550,"District of Columbia"
2015,"DC Tract 87.02",11001008702,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",164,530,"District of Columbia"
2000,"DC Tract 88.02",11001008802,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",579,907,"District of Columbia"
2001,"DC Tract 88.02",11001008802,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",495,845,"District of Columbia"
2002,"DC Tract 88.02",11001008802,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",470,826,"District of Columbia"
2003,"DC Tract 88.02",11001008802,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",533,940,"District of Columbia"
2004,"DC Tract 88.02",11001008802,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",674,1117,"District of Columbia"
2005,"DC Tract 88.02",11001008802,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",667,1171,"District of Columbia"
2006,"DC Tract 88.02",11001008802,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",575,1113,"District of Columbia"
2007,"DC Tract 88.02",11001008802,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",512,1057,"District of Columbia"
2008,"DC Tract 88.02",11001008802,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",553,1174,"District of Columbia"
2009,"DC Tract 88.02",11001008802,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",555,1378,"District of Columbia"
2010,"DC Tract 88.02",11001008802,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",494,1497,"District of Columbia"
2011,"DC Tract 88.02",11001008802,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",499,1534,"District of Columbia"
2012,"DC Tract 88.02",11001008802,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",486,1576,"District of Columbia"
2013,"DC Tract 88.02",11001008802,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",497,1618,"District of Columbia"
2014,"DC Tract 88.02",11001008802,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",435,1398,"District of Columbia"
2015,"DC Tract 88.02",11001008802,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",405,1315,"District of Columbia"
2000,"DC Tract 88.03",11001008803,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",225,398,"District of Columbia"
2001,"DC Tract 88.03",11001008803,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",296,478,"District of Columbia"
2002,"DC Tract 88.03",11001008803,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",324,521,"District of Columbia"
2003,"DC Tract 88.03",11001008803,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",309,556,"District of Columbia"
2004,"DC Tract 88.03",11001008803,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",351,653,"District of Columbia"
2005,"DC Tract 88.03",11001008803,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",287,670,"District of Columbia"
2006,"DC Tract 88.03",11001008803,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",275,648,"District of Columbia"
2007,"DC Tract 88.03",11001008803,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",244,650,"District of Columbia"
2008,"DC Tract 88.03",11001008803,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",279,755,"District of Columbia"
2009,"DC Tract 88.03",11001008803,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",264,764,"District of Columbia"
2010,"DC Tract 88.03",11001008803,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",286,850,"District of Columbia"
2011,"DC Tract 88.03",11001008803,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",311,949,"District of Columbia"
2012,"DC Tract 88.03",11001008803,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",327,1025,"District of Columbia"
2013,"DC Tract 88.03",11001008803,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",309,1075,"District of Columbia"
2014,"DC Tract 88.03",11001008803,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",286,991,"District of Columbia"
2015,"DC Tract 88.03",11001008803,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",262,887,"District of Columbia"
2000,"DC Tract 88.04",11001008804,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",391,575,"District of Columbia"
2001,"DC Tract 88.04",11001008804,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",363,612,"District of Columbia"
2002,"DC Tract 88.04",11001008804,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",347,629,"District of Columbia"
2003,"DC Tract 88.04",11001008804,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",374,724,"District of Columbia"
2004,"DC Tract 88.04",11001008804,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",458,883,"District of Columbia"
2005,"DC Tract 88.04",11001008804,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",413,868,"District of Columbia"
2006,"DC Tract 88.04",11001008804,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",426,802,"District of Columbia"
2007,"DC Tract 88.04",11001008804,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",373,785,"District of Columbia"
2008,"DC Tract 88.04",11001008804,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",410,873,"District of Columbia"
2009,"DC Tract 88.04",11001008804,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",400,1007,"District of Columbia"
2010,"DC Tract 88.04",11001008804,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",366,1117,"District of Columbia"
2011,"DC Tract 88.04",11001008804,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",419,1256,"District of Columbia"
2012,"DC Tract 88.04",11001008804,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",463,1323,"District of Columbia"
2013,"DC Tract 88.04",11001008804,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",446,1325,"District of Columbia"
2014,"DC Tract 88.04",11001008804,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",418,1226,"District of Columbia"
2015,"DC Tract 88.04",11001008804,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",376,1158,"District of Columbia"
2000,"DC Tract 89.03",11001008903,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",431,734,"District of Columbia"
2001,"DC Tract 89.03",11001008903,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",419,688,"District of Columbia"
2002,"DC Tract 89.03",11001008903,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",417,705,"District of Columbia"
2003,"DC Tract 89.03",11001008903,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",494,887,"District of Columbia"
2004,"DC Tract 89.03",11001008903,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",554,1031,"District of Columbia"
2005,"DC Tract 89.03",11001008903,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",544,1074,"District of Columbia"
2006,"DC Tract 89.03",11001008903,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",516,1030,"District of Columbia"
2007,"DC Tract 89.03",11001008903,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",430,936,"District of Columbia"
2008,"DC Tract 89.03",11001008903,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",461,1027,"District of Columbia"
2009,"DC Tract 89.03",11001008903,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",512,1223,"District of Columbia"
2010,"DC Tract 89.03",11001008903,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",484,1314,"District of Columbia"
2011,"DC Tract 89.03",11001008903,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",487,1440,"District of Columbia"
2012,"DC Tract 89.03",11001008903,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",476,1432,"District of Columbia"
2013,"DC Tract 89.03",11001008903,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",464,1419,"District of Columbia"
2014,"DC Tract 89.03",11001008903,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",435,1251,"District of Columbia"
2015,"DC Tract 89.03",11001008903,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",416,1171,"District of Columbia"
2000,"DC Tract 89.04",11001008904,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",506,882,"District of Columbia"
2001,"DC Tract 89.04",11001008904,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",545,938,"District of Columbia"
2002,"DC Tract 89.04",11001008904,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",622,1036,"District of Columbia"
2003,"DC Tract 89.04",11001008904,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",652,1229,"District of Columbia"
2004,"DC Tract 89.04",11001008904,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",762,1404,"District of Columbia"
2005,"DC Tract 89.04",11001008904,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",749,1455,"District of Columbia"
2006,"DC Tract 89.04",11001008904,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",709,1390,"District of Columbia"
2007,"DC Tract 89.04",11001008904,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",665,1398,"District of Columbia"
2008,"DC Tract 89.04",11001008904,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",647,1440,"District of Columbia"
2009,"DC Tract 89.04",11001008904,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",636,1593,"District of Columbia"
2010,"DC Tract 89.04",11001008904,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",587,1683,"District of Columbia"
2011,"DC Tract 89.04",11001008904,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",578,1837,"District of Columbia"
2012,"DC Tract 89.04",11001008904,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",561,1829,"District of Columbia"
2013,"DC Tract 89.04",11001008904,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",537,1824,"District of Columbia"
2014,"DC Tract 89.04",11001008904,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",525,1807,"District of Columbia"
2015,"DC Tract 89.04",11001008904,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",504,1777,"District of Columbia"
2000,"DC Tract 90",11001009000,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",67,253,"District of Columbia"
2001,"DC Tract 90",11001009000,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",66,234,"District of Columbia"
2002,"DC Tract 90",11001009000,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",68,234,"District of Columbia"
2003,"DC Tract 90",11001009000,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",72,249,"District of Columbia"
2004,"DC Tract 90",11001009000,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",74,258,"District of Columbia"
2005,"DC Tract 90",11001009000,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",81,277,"District of Columbia"
2006,"DC Tract 90",11001009000,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",96,296,"District of Columbia"
2007,"DC Tract 90",11001009000,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",74,298,"District of Columbia"
2008,"DC Tract 90",11001009000,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",69,313,"District of Columbia"
2009,"DC Tract 90",11001009000,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",65,358,"District of Columbia"
2010,"DC Tract 90",11001009000,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",88,435,"District of Columbia"
2011,"DC Tract 90",11001009000,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",99,554,"District of Columbia"
2012,"DC Tract 90",11001009000,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",106,628,"District of Columbia"
2013,"DC Tract 90",11001009000,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",114,663,"District of Columbia"
2014,"DC Tract 90",11001009000,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",96,605,"District of Columbia"
2015,"DC Tract 90",11001009000,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",91,640,"District of Columbia"
2000,"DC Tract 91.02",11001009102,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",674,998,"District of Columbia"
2001,"DC Tract 91.02",11001009102,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",731,1055,"District of Columbia"
2002,"DC Tract 91.02",11001009102,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",759,1132,"District of Columbia"
2003,"DC Tract 91.02",11001009102,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",777,1283,"District of Columbia"
2004,"DC Tract 91.02",11001009102,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",888,1452,"District of Columbia"
2005,"DC Tract 91.02",11001009102,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",948,1541,"District of Columbia"
2006,"DC Tract 91.02",11001009102,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",895,1513,"District of Columbia"
2007,"DC Tract 91.02",11001009102,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",823,1476,"District of Columbia"
2008,"DC Tract 91.02",11001009102,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",809,1563,"District of Columbia"
2009,"DC Tract 91.02",11001009102,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",838,1724,"District of Columbia"
2010,"DC Tract 91.02",11001009102,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",830,1838,"District of Columbia"
2011,"DC Tract 91.02",11001009102,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",838,2047,"District of Columbia"
2012,"DC Tract 91.02",11001009102,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",920,2301,"District of Columbia"
2013,"DC Tract 91.02",11001009102,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",908,2348,"District of Columbia"
2014,"DC Tract 91.02",11001009102,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",944,2260,"District of Columbia"
2015,"DC Tract 91.02",11001009102,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",897,2225,"District of Columbia"
2000,"DC Tract 92.01",11001009201,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",107,174,"District of Columbia"
2001,"DC Tract 92.01",11001009201,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",104,162,"District of Columbia"
