"timeframe","geo2010","geo2010_nf","start_date","end_date","PctHshldPhone","PctHshldCar","PctBroadband","PctNocomputer","Pctcellularonly","Pctnointernet","PctHshldPhone_m","PctHshldCar_m","PctBroadband_m","Pctnocomputer_m","Pctcellularonly_m","Pctnointernet_m","Pctcomputer","Pctinternet","Pctcomputer_m","Pctinternet_m","ucounty","indc"
"2010-14","VA Tract 059 4151",51059415100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4152",51059415200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4153",51059415300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4154.01",51059415401,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4154.02",51059415402,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4155",51059415500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4156",51059415600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4157",51059415700,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4158",51059415800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4159",51059415900,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4160",51059416000,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4161",51059416100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4162",51059416200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4163",51059416300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4201",51059420100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4202.01",51059420201,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4202.02",51059420202,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4202.03",51059420203,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4203",51059420300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4204",51059420400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4205.01",51059420501,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4205.02",51059420502,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4205.03",51059420503,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4206",51059420600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4207",51059420700,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4208",51059420800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4210.01",51059421001,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4210.02",51059421002,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4211.01",51059421101,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4211.02",51059421102,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4211.03",51059421103,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4212",51059421200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4213",51059421300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4214",51059421400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4215",51059421500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4216",51059421600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4217.01",51059421701,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4217.02",51059421702,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4218",51059421800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4219",51059421900,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4220",51059422000,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4221.01",51059422101,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4221.02",51059422102,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4222.01",51059422201,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4222.02",51059422202,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4223.01",51059422301,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4223.02",51059422302,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4224.01",51059422401,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4224.02",51059422402,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4224.03",51059422403,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4301.01",51059430101,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4301.02",51059430102,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4302.01",51059430201,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4302.02",51059430202,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4302.03",51059430203,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4304",51059430400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4305",51059430500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4306",51059430600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4307",51059430700,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4308.01",51059430801,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4308.02",51059430802,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4309.01",51059430901,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4309.02",51059430902,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4310.01",51059431001,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4310.02",51059431002,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4313",51059431300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4314",51059431400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4315",51059431500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4316",51059431600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4318.01",51059431801,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4318.02",51059431802,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4319",51059431900,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4320",51059432000,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4321",51059432100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4322.01",51059432201,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4322.02",51059432202,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4323",51059432300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4324.01",51059432401,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4324.02",51059432402,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4325",51059432500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4326",51059432600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4327.01",51059432701,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4327.02",51059432702,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4328",51059432800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4401",51059440100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4402.01",51059440201,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4402.02",51059440202,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4403",51059440300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4405.01",51059440501,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4405.02",51059440502,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4406",51059440600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4407.01",51059440701,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4407.02",51059440702,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4408",51059440800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4501",51059450100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4502",51059450200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4503",51059450300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4504",51059450400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4505",51059450500,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4506.01",51059450601,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4506.02",51059450602,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4507.01",51059450701,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4507.02",51059450702,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4508",51059450800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4509",51059450900,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4510",51059451000,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4511",51059451100,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4512",51059451200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4513",51059451300,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4514",51059451400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4515.01",51059451501,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4515.02",51059451502,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4516.01",51059451601,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4516.02",51059451602,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4518",51059451800,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4519",51059451900,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4520",51059452000,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4521.01",51059452101,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4521.02",51059452102,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4522",51059452200,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4523.01",51059452301,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4523.02",51059452302,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4524",51059452400,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4525.01",51059452501,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4525.02",51059452502,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4526",51059452600,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
"2010-14","VA Tract 059 4527",51059452700,"01JAN2010","31DEC2014","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
