"timeframe","geo2010","geo2010_nf","start_date","end_date","Pct25andOverWoutHS","Pct25andOverWoutHS_m","aud","aud_charter","aud_dcps","charter_present","dcps_present","school_present","ucounty"
"2013-17","MD Tract 017 8510.01",24017851001,"01JAN2012","31DEC2016",10,3.7,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8510.02",24017851002,"01JAN2012","31DEC2016",7.9,2.5,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8511",24017851100,"01JAN2012","31DEC2016",11,5.0,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8512",24017851200,"01JAN2012","31DEC2016",8.1,3.1,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8513.01",24017851301,"01JAN2012","31DEC2016",11,3.7,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8513.02",24017851302,"01JAN2012","31DEC2016",7.7,2.5,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8514",24017851400,"01JAN2012","31DEC2016",6.3,3.1,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 017 8515",24017851500,"01JAN2012","31DEC2016",5.2,2.3,"X","X","X","X","X","X","Charles"
"2013-17","MD Tract 021 7402",24021740200,"01JAN2012","31DEC2016",12,5.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7501",24021750100,"01JAN2012","31DEC2016",14,4.5,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7502",24021750200,"01JAN2012","31DEC2016",1.3,3.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7503",24021750300,"01JAN2012","31DEC2016",13,4.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7505.03",24021750503,"01JAN2012","31DEC2016",26,7.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7505.04",24021750504,"01JAN2012","31DEC2016",6.2,3.3,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7505.05",24021750505,"01JAN2012","31DEC2016",20,6.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7505.06",24021750506,"01JAN2012","31DEC2016",11,4.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7506",24021750600,"01JAN2012","31DEC2016",4.2,4.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7507.01",24021750701,"01JAN2012","31DEC2016",10,3.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7507.02",24021750702,"01JAN2012","31DEC2016",8.7,3.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7508.01",24021750801,"01JAN2012","31DEC2016",11,4.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7508.02",24021750802,"01JAN2012","31DEC2016",2.4,1.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7508.03",24021750803,"01JAN2012","31DEC2016",5.3,2.3,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7510.01",24021751001,"01JAN2012","31DEC2016",7.0,8.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7510.02",24021751002,"01JAN2012","31DEC2016",2.0,2.3,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7510.03",24021751003,"01JAN2012","31DEC2016",6.9,3.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7510.04",24021751004,"01JAN2012","31DEC2016",6.0,2.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7512.01",24021751201,"01JAN2012","31DEC2016",3.6,2.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7512.02",24021751202,"01JAN2012","31DEC2016",5.7,3.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7512.03",24021751203,"01JAN2012","31DEC2016",8.4,4.5,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7513.01",24021751301,"01JAN2012","31DEC2016",4.3,2.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7513.02",24021751302,"01JAN2012","31DEC2016",9.9,3.5,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7516",24021751600,"01JAN2012","31DEC2016",13,4.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7517.01",24021751701,"01JAN2012","31DEC2016",6.4,2.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7517.02",24021751702,"01JAN2012","31DEC2016",4.8,2.3,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7518.01",24021751801,"01JAN2012","31DEC2016",5.0,2.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7518.02",24021751802,"01JAN2012","31DEC2016",5.2,2.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7519.01",24021751901,"01JAN2012","31DEC2016",3.5,2.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7519.02",24021751902,"01JAN2012","31DEC2016",2.4,2.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7519.03",24021751903,"01JAN2012","31DEC2016",5.8,2.8,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7519.04",24021751904,"01JAN2012","31DEC2016",7.4,4.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7520.01",24021752001,"01JAN2012","31DEC2016",7.2,2.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7521.01",24021752101,"01JAN2012","31DEC2016",3.1,2.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7521.02",24021752102,"01JAN2012","31DEC2016",7.1,3.5,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7522.01",24021752201,"01JAN2012","31DEC2016",3.8,3.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7522.02",24021752202,"01JAN2012","31DEC2016",4.7,3.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7522.04",24021752204,"01JAN2012","31DEC2016",2.3,2.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7523.01",24021752301,"01JAN2012","31DEC2016",4.2,2.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7523.02",24021752302,"01JAN2012","31DEC2016",4.1,2.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7523.03",24021752303,"01JAN2012","31DEC2016",7.5,3.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7525.01",24021752501,"01JAN2012","31DEC2016",4.3,2.0,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7525.02",24021752502,"01JAN2012","31DEC2016",5.7,2.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7526.01",24021752601,"01JAN2012","31DEC2016",3.0,2.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7526.02",24021752602,"01JAN2012","31DEC2016",8.2,3.6,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7526.03",24021752603,"01JAN2012","31DEC2016",3.8,1.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7528.01",24021752801,"01JAN2012","31DEC2016",8.7,3.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7528.02",24021752802,"01JAN2012","31DEC2016",7.2,3.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7529",24021752900,"01JAN2012","31DEC2016",11,4.2,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7530.01",24021753001,"01JAN2012","31DEC2016",11,3.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7530.02",24021753002,"01JAN2012","31DEC2016",5.7,3.5,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7651",24021765100,"01JAN2012","31DEC2016",11,3.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7668",24021766800,"01JAN2012","31DEC2016",10.0,2.7,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7675",24021767500,"01JAN2012","31DEC2016",14,4.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7676",24021767600,"01JAN2012","31DEC2016",13,4.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7707",24021770700,"01JAN2012","31DEC2016",4.2,2.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7722",24021772200,"01JAN2012","31DEC2016",8.6,11,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7735",24021773500,"01JAN2012","31DEC2016",8.3,3.1,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7753.02",24021775302,"01JAN2012","31DEC2016",7.6,3.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7754",24021775400,"01JAN2012","31DEC2016",9.8,3.4,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 021 7756",24021775600,"01JAN2012","31DEC2016",0.8,1.9,"X","X","X","X","X","X","Frederick"
"2013-17","MD Tract 031 7001.01",24031700101,"01JAN2012","31DEC2016",2.2,1.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.03",24031700103,"01JAN2012","31DEC2016",3.6,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.04",24031700104,"01JAN2012","31DEC2016",7.8,3.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.05",24031700105,"01JAN2012","31DEC2016",6.2,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.04",24031700204,"01JAN2012","31DEC2016",7.4,3.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.05",24031700205,"01JAN2012","31DEC2016",5.9,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.06",24031700206,"01JAN2012","31DEC2016",7.5,2.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.07",24031700207,"01JAN2012","31DEC2016",8.2,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.08",24031700208,"01JAN2012","31DEC2016",9.8,4.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.04",24031700304,"01JAN2012","31DEC2016",5.6,2.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.06",24031700306,"01JAN2012","31DEC2016",3.3,2.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.08",24031700308,"01JAN2012","31DEC2016",3.9,2.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.09",24031700309,"01JAN2012","31DEC2016",11,5.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.10",24031700310,"01JAN2012","31DEC2016",13,4.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.11",24031700311,"01JAN2012","31DEC2016",3.4,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.12",24031700312,"01JAN2012","31DEC2016",5.0,2.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7004",24031700400,"01JAN2012","31DEC2016",3.2,2.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7005",24031700500,"01JAN2012","31DEC2016",4.6,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.04",24031700604,"01JAN2012","31DEC2016",3.3,2.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.06",24031700606,"01JAN2012","31DEC2016",1.6,1.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.07",24031700607,"01JAN2012","31DEC2016",1.0,1.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.08",24031700608,"01JAN2012","31DEC2016",4.2,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.10",24031700610,"01JAN2012","31DEC2016",7.1,3.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.11",24031700611,"01JAN2012","31DEC2016",4.6,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.13",24031700613,"01JAN2012","31DEC2016",2.9,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.14",24031700614,"01JAN2012","31DEC2016",7.0,4.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.15",24031700615,"01JAN2012","31DEC2016",0.6,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.16",24031700616,"01JAN2012","31DEC2016",3.2,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.04",24031700704,"01JAN2012","31DEC2016",21,4.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.06",24031700706,"01JAN2012","31DEC2016",8.8,3.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.10",24031700710,"01JAN2012","31DEC2016",12,4.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.11",24031700711,"01JAN2012","31DEC2016",11,3.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.13",24031700713,"01JAN2012","31DEC2016",15,5.6,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.15",24031700715,"01JAN2012","31DEC2016",8.3,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.16",24031700716,"01JAN2012","31DEC2016",10,4.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.17",24031700717,"01JAN2012","31DEC2016",18,4.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.18",24031700718,"01JAN2012","31DEC2016",3.4,2.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.19",24031700719,"01JAN2012","31DEC2016",27,7.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.20",24031700720,"01JAN2012","31DEC2016",20,7.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.21",24031700721,"01JAN2012","31DEC2016",16,6.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.22",24031700722,"01JAN2012","31DEC2016",14,4.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.23",24031700723,"01JAN2012","31DEC2016",16,4.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.24",24031700724,"01JAN2012","31DEC2016",36,10,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.10",24031700810,"01JAN2012","31DEC2016",6.3,3.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.11",24031700811,"01JAN2012","31DEC2016",12,4.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.12",24031700812,"01JAN2012","31DEC2016",16,4.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.13",24031700813,"01JAN2012","31DEC2016",13,4.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.15",24031700815,"01JAN2012","31DEC2016",14,5.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.16",24031700816,"01JAN2012","31DEC2016",12,3.6,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.17",24031700817,"01JAN2012","31DEC2016",6.9,2.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.18",24031700818,"01JAN2012","31DEC2016",12,5.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.19",24031700819,"01JAN2012","31DEC2016",10.0,3.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.20",24031700820,"01JAN2012","31DEC2016",17,6.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.22",24031700822,"01JAN2012","31DEC2016",15,5.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.23",24031700823,"01JAN2012","31DEC2016",3.9,2.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.24",24031700824,"01JAN2012","31DEC2016",2.0,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.26",24031700826,"01JAN2012","31DEC2016",0.7,1.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.28",24031700828,"01JAN2012","31DEC2016",5.7,3.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.29",24031700829,"01JAN2012","31DEC2016",4.3,2.6,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.30",24031700830,"01JAN2012","31DEC2016",15,6.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.32",24031700832,"01JAN2012","31DEC2016",21,5.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.33",24031700833,"01JAN2012","31DEC2016",18,6.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.34",24031700834,"01JAN2012","31DEC2016",11,3.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.35",24031700835,"01JAN2012","31DEC2016",8.2,3.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7009.01",24031700901,"01JAN2012","31DEC2016",8.3,3.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7009.02",24031700902,"01JAN2012","31DEC2016",20,5.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7009.03",24031700903,"01JAN2012","31DEC2016",19,6.6,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7009.04",24031700904,"01JAN2012","31DEC2016",18,10,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7009.05",24031700905,"01JAN2012","31DEC2016",2.3,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.01",24031701001,"01JAN2012","31DEC2016",8.2,3.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.02",24031701002,"01JAN2012","31DEC2016",1.3,1.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.04",24031701004,"01JAN2012","31DEC2016",3.2,2.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.05",24031701005,"01JAN2012","31DEC2016",3.1,2.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.06",24031701006,"01JAN2012","31DEC2016",1.5,1.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7010.07",24031701007,"01JAN2012","31DEC2016",2.0,2.6,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7011.01",24031701101,"01JAN2012","31DEC2016",19,7.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7011.02",24031701102,"01JAN2012","31DEC2016",24,7.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.01",24031701201,"01JAN2012","31DEC2016",11,4.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.02",24031701202,"01JAN2012","31DEC2016",1.9,2.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.05",24031701205,"01JAN2012","31DEC2016",1.4,1.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.06",24031701206,"01JAN2012","31DEC2016",1.2,1.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.10",24031701210,"01JAN2012","31DEC2016",1.5,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.11",24031701211,"01JAN2012","31DEC2016",5.9,3.2,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.12",24031701212,"01JAN2012","31DEC2016",6.3,4.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.13",24031701213,"01JAN2012","31DEC2016",1.2,1.5,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.14",24031701214,"01JAN2012","31DEC2016",1.9,1.9,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.15",24031701215,"01JAN2012","31DEC2016",0.7,1.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.16",24031701216,"01JAN2012","31DEC2016",4.0,2.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.18",24031701218,"01JAN2012","31DEC2016",11,6.0,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.19",24031701219,"01JAN2012","31DEC2016",8.4,4.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.20",24031701220,"01JAN2012","31DEC2016",2.0,2.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7012.21",24031701221,"01JAN2012","31DEC2016",3.9,2.7,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.03",24031701303,"01JAN2012","31DEC2016",0.4,1.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.04",24031701304,"01JAN2012","31DEC2016",7.6,4.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.06",24031701306,"01JAN2012","31DEC2016",2.4,2.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.07",24031701307,"01JAN2012","31DEC2016",4.0,2.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.08",24031701308,"01JAN2012","31DEC2016",5.4,3.3,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.12",24031701312,"01JAN2012","31DEC2016",6.7,3.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.13",24031701313,"01JAN2012","31DEC2016",5.7,2.8,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.14",24031701314,"01JAN2012","31DEC2016",3.5,3.4,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.15",24031701315,"01JAN2012","31DEC2016",1.9,2.1,"X","X","X","X","X","X","Montgomery"
"2013-17","MD Tract 031 7013.16",24031701316,"01JAN2012","31DEC2016",2.6,1.9,"X","X","X","X","X","X","Montgomery"
